location,iso_code,date,people_fully_vaccinated_per_hundred
High income,OWID_HIC,2021/1/15,0.27
High income,OWID_HIC,2021/1/16,0.28
High income,OWID_HIC,2021/1/17,0.29
High income,OWID_HIC,2021/1/18,0.33
High income,OWID_HIC,2021/1/19,0.37
High income,OWID_HIC,2021/1/20,0.43
High income,OWID_HIC,2021/1/21,0.48
High income,OWID_HIC,2021/1/22,0.51
High income,OWID_HIC,2021/1/23,0.54
High income,OWID_HIC,2021/1/24,0.56
High income,OWID_HIC,2021/1/25,0.63
High income,OWID_HIC,2021/1/26,0.71
High income,OWID_HIC,2021/1/27,0.8
High income,OWID_HIC,2021/1/28,0.88
High income,OWID_HIC,2021/1/29,0.95
High income,OWID_HIC,2021/1/30,0.99
High income,OWID_HIC,2021/1/31,1.03
High income,OWID_HIC,2021/2/1,1.11
High income,OWID_HIC,2021/2/2,1.21
High income,OWID_HIC,2021/2/3,1.32
High income,OWID_HIC,2021/2/4,1.44
High income,OWID_HIC,2021/2/5,1.56
High income,OWID_HIC,2021/2/6,1.62
High income,OWID_HIC,2021/2/7,1.66
High income,OWID_HIC,2021/2/8,1.75
High income,OWID_HIC,2021/2/9,1.86
High income,OWID_HIC,2021/2/10,1.98
High income,OWID_HIC,2021/2/11,2.12
High income,OWID_HIC,2021/2/12,2.25
High income,OWID_HIC,2021/2/13,2.32
High income,OWID_HIC,2021/2/14,2.37
High income,OWID_HIC,2021/2/15,2.45
High income,OWID_HIC,2021/2/16,2.55
High income,OWID_HIC,2021/2/17,2.67
High income,OWID_HIC,2021/2/18,2.79
High income,OWID_HIC,2021/2/19,2.92
High income,OWID_HIC,2021/2/20,3
High income,OWID_HIC,2021/2/21,3.05
High income,OWID_HIC,2021/2/22,3.14
High income,OWID_HIC,2021/2/23,3.42
High income,OWID_HIC,2021/2/24,3.56
High income,OWID_HIC,2021/2/25,3.7
High income,OWID_HIC,2021/2/26,3.86
High income,OWID_HIC,2021/2/27,3.95
High income,OWID_HIC,2021/2/28,3.99
High income,OWID_HIC,2021/3/1,4.08
High income,OWID_HIC,2021/3/2,4.19
High income,OWID_HIC,2021/3/3,4.34
High income,OWID_HIC,2021/3/4,4.5
High income,OWID_HIC,2021/3/5,4.66
High income,OWID_HIC,2021/3/6,4.77
High income,OWID_HIC,2021/3/7,4.83
High income,OWID_HIC,2021/3/8,4.94
High income,OWID_HIC,2021/3/9,5.09
High income,OWID_HIC,2021/3/10,5.25
High income,OWID_HIC,2021/3/11,5.44
High income,OWID_HIC,2021/3/12,5.63
High income,OWID_HIC,2021/3/13,5.75
High income,OWID_HIC,2021/3/14,5.8
High income,OWID_HIC,2021/3/15,5.94
High income,OWID_HIC,2021/3/16,6.08
High income,OWID_HIC,2021/3/17,6.25
High income,OWID_HIC,2021/3/18,6.42
High income,OWID_HIC,2021/3/19,6.58
High income,OWID_HIC,2021/3/20,6.69
High income,OWID_HIC,2021/3/21,6.75
High income,OWID_HIC,2021/3/22,6.88
High income,OWID_HIC,2021/3/23,7.02
High income,OWID_HIC,2021/3/24,7.22
High income,OWID_HIC,2021/3/25,7.43
High income,OWID_HIC,2021/3/26,7.66
High income,OWID_HIC,2021/3/27,7.81
High income,OWID_HIC,2021/3/28,7.89
High income,OWID_HIC,2021/3/29,8.06
High income,OWID_HIC,2021/3/30,8.28
High income,OWID_HIC,2021/3/31,8.54
High income,OWID_HIC,2021/4/1,8.83
High income,OWID_HIC,2021/4/2,9.05
High income,OWID_HIC,2021/4/3,9.2
High income,OWID_HIC,2021/4/4,9.25
High income,OWID_HIC,2021/4/5,9.44
High income,OWID_HIC,2021/4/6,9.69
High income,OWID_HIC,2021/4/7,9.99
High income,OWID_HIC,2021/4/8,10.32
High income,OWID_HIC,2021/4/9,10.64
High income,OWID_HIC,2021/4/10,10.86
High income,OWID_HIC,2021/4/11,10.98
High income,OWID_HIC,2021/4/12,11.2
High income,OWID_HIC,2021/4/13,11.43
High income,OWID_HIC,2021/4/14,11.69
High income,OWID_HIC,2021/4/15,11.96
High income,OWID_HIC,2021/4/16,12.23
High income,OWID_HIC,2021/4/17,12.41
High income,OWID_HIC,2021/4/18,12.51
High income,OWID_HIC,2021/4/19,12.72
High income,OWID_HIC,2021/4/20,13.11
High income,OWID_HIC,2021/4/21,13.4
High income,OWID_HIC,2021/4/22,13.69
High income,OWID_HIC,2021/4/23,13.98
High income,OWID_HIC,2021/4/24,14.17
High income,OWID_HIC,2021/4/25,14.28
High income,OWID_HIC,2021/4/26,14.5
High income,OWID_HIC,2021/4/27,14.78
High income,OWID_HIC,2021/4/28,15.09
High income,OWID_HIC,2021/4/29,15.45
High income,OWID_HIC,2021/4/30,15.73
High income,OWID_HIC,2021/5/1,15.92
High income,OWID_HIC,2021/5/2,16.06
High income,OWID_HIC,2021/5/3,16.26
High income,OWID_HIC,2021/5/4,16.53
High income,OWID_HIC,2021/5/5,16.87
High income,OWID_HIC,2021/5/6,17.21
High income,OWID_HIC,2021/5/7,17.53
High income,OWID_HIC,2021/5/8,17.76
High income,OWID_HIC,2021/5/9,17.89
High income,OWID_HIC,2021/5/10,18.12
High income,OWID_HIC,2021/5/11,18.41
High income,OWID_HIC,2021/5/12,18.71
High income,OWID_HIC,2021/5/13,19.02
High income,OWID_HIC,2021/5/14,19.31
High income,OWID_HIC,2021/5/15,19.54
High income,OWID_HIC,2021/5/16,19.69
High income,OWID_HIC,2021/5/17,19.94
High income,OWID_HIC,2021/5/18,20.21
High income,OWID_HIC,2021/5/19,20.51
High income,OWID_HIC,2021/5/20,20.85
High income,OWID_HIC,2021/5/21,21.18
High income,OWID_HIC,2021/5/22,21.43
High income,OWID_HIC,2021/5/23,21.59
High income,OWID_HIC,2021/5/24,21.8
High income,OWID_HIC,2021/5/25,22.06
High income,OWID_HIC,2021/5/26,22.37
High income,OWID_HIC,2021/5/27,22.69
High income,OWID_HIC,2021/5/28,23
High income,OWID_HIC,2021/5/29,23.23
High income,OWID_HIC,2021/5/30,23.41
High income,OWID_HIC,2021/5/31,23.61
High income,OWID_HIC,2021/6/1,23.91
High income,OWID_HIC,2021/6/2,24.23
High income,OWID_HIC,2021/6/3,24.52
High income,OWID_HIC,2021/6/4,24.84
High income,OWID_HIC,2021/6/5,25.14
High income,OWID_HIC,2021/6/6,25.39
High income,OWID_HIC,2021/6/7,25.68
High income,OWID_HIC,2021/6/8,26.01
High income,OWID_HIC,2021/6/9,26.39
High income,OWID_HIC,2021/6/10,26.79
High income,OWID_HIC,2021/6/11,27.17
High income,OWID_HIC,2021/6/12,27.47
High income,OWID_HIC,2021/6/13,27.74
High income,OWID_HIC,2021/6/14,28.08
High income,OWID_HIC,2021/6/15,28.44
High income,OWID_HIC,2021/6/16,28.88
High income,OWID_HIC,2021/6/17,29.27
High income,OWID_HIC,2021/6/18,29.65
High income,OWID_HIC,2021/6/19,29.94
High income,OWID_HIC,2021/6/20,30.22
High income,OWID_HIC,2021/6/21,30.51
High income,OWID_HIC,2021/6/22,30.92
High income,OWID_HIC,2021/6/23,31.34
High income,OWID_HIC,2021/6/24,31.71
High income,OWID_HIC,2021/6/25,32.09
High income,OWID_HIC,2021/6/26,32.43
High income,OWID_HIC,2021/6/27,32.85
High income,OWID_HIC,2021/6/28,33.21
High income,OWID_HIC,2021/6/29,33.62
High income,OWID_HIC,2021/6/30,34.02
High income,OWID_HIC,2021/7/1,34.4
High income,OWID_HIC,2021/7/2,34.78
High income,OWID_HIC,2021/7/3,35.15
High income,OWID_HIC,2021/7/4,35.43
High income,OWID_HIC,2021/7/5,36
High income,OWID_HIC,2021/7/6,36.38
High income,OWID_HIC,2021/7/7,36.79
High income,OWID_HIC,2021/7/8,37.19
High income,OWID_HIC,2021/7/9,37.59
High income,OWID_HIC,2021/7/10,37.88
High income,OWID_HIC,2021/7/11,38.18
High income,OWID_HIC,2021/7/12,38.58
High income,OWID_HIC,2021/7/13,38.97
High income,OWID_HIC,2021/7/14,39.38
High income,OWID_HIC,2021/7/15,39.8
High income,OWID_HIC,2021/7/16,40.18
High income,OWID_HIC,2021/7/17,40.55
High income,OWID_HIC,2021/7/18,40.84
High income,OWID_HIC,2021/7/19,41.18
High income,OWID_HIC,2021/7/20,41.54
High income,OWID_HIC,2021/7/21,41.91
High income,OWID_HIC,2021/7/22,42.26
High income,OWID_HIC,2021/7/23,42.58
High income,OWID_HIC,2021/7/24,42.88
High income,OWID_HIC,2021/7/25,43.16
High income,OWID_HIC,2021/7/26,43.5
High income,OWID_HIC,2021/7/27,43.84
High income,OWID_HIC,2021/7/28,44.2
High income,OWID_HIC,2021/7/29,44.52
High income,OWID_HIC,2021/7/30,44.84
High income,OWID_HIC,2021/7/31,45.11
High income,OWID_HIC,2021/8/1,45.32
High income,OWID_HIC,2021/8/2,45.58
High income,OWID_HIC,2021/8/3,45.87
High income,OWID_HIC,2021/8/4,46.24
High income,OWID_HIC,2021/8/5,46.55
High income,OWID_HIC,2021/8/6,46.78
High income,OWID_HIC,2021/8/7,46.99
High income,OWID_HIC,2021/8/8,47.15
High income,OWID_HIC,2021/8/9,47.53
High income,OWID_HIC,2021/8/10,47.91
High income,OWID_HIC,2021/8/11,48.21
High income,OWID_HIC,2021/8/12,48.55
High income,OWID_HIC,2021/8/13,48.79
High income,OWID_HIC,2021/8/14,48.99
High income,OWID_HIC,2021/8/15,49.21
High income,OWID_HIC,2021/8/16,49.5
High income,OWID_HIC,2021/8/17,49.87
High income,OWID_HIC,2021/8/18,50.17
High income,OWID_HIC,2021/8/19,50.47
High income,OWID_HIC,2021/8/20,50.7
High income,OWID_HIC,2021/8/21,50.85
High income,OWID_HIC,2021/8/22,51.12
High income,OWID_HIC,2021/8/23,51.4
High income,OWID_HIC,2021/8/24,51.85
High income,OWID_HIC,2021/8/25,52.1
High income,OWID_HIC,2021/8/26,52.45
High income,OWID_HIC,2021/8/27,52.69
High income,OWID_HIC,2021/8/28,52.85
High income,OWID_HIC,2021/8/29,53.15
High income,OWID_HIC,2021/8/30,53.44
High income,OWID_HIC,2021/8/31,53.78
High income,OWID_HIC,2021/9/1,54.06
High income,OWID_HIC,2021/9/2,54.33
High income,OWID_HIC,2021/9/3,54.54
High income,OWID_HIC,2021/9/4,54.68
High income,OWID_HIC,2021/9/5,54.86
High income,OWID_HIC,2021/9/6,55.12
High income,OWID_HIC,2021/9/7,55.44
High income,OWID_HIC,2021/9/8,55.66
High income,OWID_HIC,2021/9/9,55.89
High income,OWID_HIC,2021/9/10,56.07
High income,OWID_HIC,2021/9/11,56.2
High income,OWID_HIC,2021/9/12,56.45
High income,OWID_HIC,2021/9/13,56.69
High income,OWID_HIC,2021/9/14,56.92
High income,OWID_HIC,2021/9/15,57.16
High income,OWID_HIC,2021/9/16,57.38
High income,OWID_HIC,2021/9/17,57.56
High income,OWID_HIC,2021/9/18,57.67
High income,OWID_HIC,2021/9/19,57.78
High income,OWID_HIC,2021/9/20,58.06
High income,OWID_HIC,2021/9/21,58.27
High income,OWID_HIC,2021/9/22,58.4
High income,OWID_HIC,2021/9/23,58.63
High income,OWID_HIC,2021/9/24,58.79
High income,OWID_HIC,2021/9/25,58.89
High income,OWID_HIC,2021/9/26,59.14
High income,OWID_HIC,2021/9/27,59.37
High income,OWID_HIC,2021/9/28,59.63
High income,OWID_HIC,2021/9/29,59.84
High income,OWID_HIC,2021/9/30,60.06
High income,OWID_HIC,2021/10/1,60.26
High income,OWID_HIC,2021/10/2,60.36
High income,OWID_HIC,2021/10/3,60.58
High income,OWID_HIC,2021/10/4,60.76
High income,OWID_HIC,2021/10/5,61.01
High income,OWID_HIC,2021/10/6,61.2
High income,OWID_HIC,2021/10/7,61.42
High income,OWID_HIC,2021/10/8,61.64
High income,OWID_HIC,2021/10/9,61.72
High income,OWID_HIC,2021/10/10,61.92
High income,OWID_HIC,2021/10/11,62.12
High income,OWID_HIC,2021/10/12,62.36
High income,OWID_HIC,2021/10/13,62.54
High income,OWID_HIC,2021/10/14,62.7
High income,OWID_HIC,2021/10/15,62.87
High income,OWID_HIC,2021/10/16,62.97
High income,OWID_HIC,2021/10/17,63.14
High income,OWID_HIC,2021/10/18,63.32
High income,OWID_HIC,2021/10/19,63.51
High income,OWID_HIC,2021/10/20,63.68
High income,OWID_HIC,2021/10/21,63.84
High income,OWID_HIC,2021/10/22,64
High income,OWID_HIC,2021/10/23,64.11
High income,OWID_HIC,2021/10/24,64.28
High income,OWID_HIC,2021/10/25,64.46
High income,OWID_HIC,2021/10/26,64.58
High income,OWID_HIC,2021/10/27,64.75
High income,OWID_HIC,2021/10/28,64.96
High income,OWID_HIC,2021/10/29,65.1
High income,OWID_HIC,2021/10/30,65.18
High income,OWID_HIC,2021/10/31,65.32
High income,OWID_HIC,2021/11/1,65.44
High income,OWID_HIC,2021/11/2,65.53
High income,OWID_HIC,2021/11/3,65.66
High income,OWID_HIC,2021/11/4,65.78
High income,OWID_HIC,2021/11/5,65.88
High income,OWID_HIC,2021/11/6,65.92
High income,OWID_HIC,2021/11/7,66.03
High income,OWID_HIC,2021/11/8,66.15
High income,OWID_HIC,2021/11/9,66.28
High income,OWID_HIC,2021/11/10,66.36
High income,OWID_HIC,2021/11/11,66.47
High income,OWID_HIC,2021/11/12,66.57
High income,OWID_HIC,2021/11/13,66.61
High income,OWID_HIC,2021/11/14,66.7
High income,OWID_HIC,2021/11/15,66.81
High income,OWID_HIC,2021/11/16,66.9
High income,OWID_HIC,2021/11/17,66.99
High income,OWID_HIC,2021/11/18,67.08
High income,OWID_HIC,2021/11/19,67.17
High income,OWID_HIC,2021/11/20,67.21
High income,OWID_HIC,2021/11/21,67.28
High income,OWID_HIC,2021/11/22,67.37
High income,OWID_HIC,2021/11/23,67.47
High income,OWID_HIC,2021/11/24,67.54
High income,OWID_HIC,2021/11/25,67.62
High income,OWID_HIC,2021/11/26,67.71
High income,OWID_HIC,2021/11/27,67.77
High income,OWID_HIC,2021/11/28,67.85
High income,OWID_HIC,2021/11/29,67.96
High income,OWID_HIC,2021/11/30,68.25
High income,OWID_HIC,2021/12/1,68.35
High income,OWID_HIC,2021/12/2,68.44
High income,OWID_HIC,2021/12/3,68.56
High income,OWID_HIC,2021/12/4,68.64
High income,OWID_HIC,2021/12/5,68.7
High income,OWID_HIC,2021/12/6,68.8
High income,OWID_HIC,2021/12/7,68.88
High income,OWID_HIC,2021/12/8,68.97
High income,OWID_HIC,2021/12/9,69.06
High income,OWID_HIC,2021/12/10,69.16
High income,OWID_HIC,2021/12/11,69.22
High income,OWID_HIC,2021/12/12,69.28
High income,OWID_HIC,2021/12/13,69.35
High income,OWID_HIC,2021/12/14,69.43
High income,OWID_HIC,2021/12/15,69.51
High income,OWID_HIC,2021/12/16,69.59
High income,OWID_HIC,2021/12/17,69.68
High income,OWID_HIC,2021/12/18,69.72
High income,OWID_HIC,2021/12/19,69.76
High income,OWID_HIC,2021/12/20,69.84
High income,OWID_HIC,2021/12/21,69.91
High income,OWID_HIC,2021/12/22,69.99
High income,OWID_HIC,2021/12/23,70.04
High income,OWID_HIC,2021/12/24,70.08
High income,OWID_HIC,2021/12/25,70.09
High income,OWID_HIC,2021/12/26,70.11
High income,OWID_HIC,2021/12/27,70.18
High income,OWID_HIC,2021/12/28,70.25
High income,OWID_HIC,2021/12/29,70.31
High income,OWID_HIC,2021/12/30,70.39
High income,OWID_HIC,2021/12/31,70.42
High income,OWID_HIC,2022/1/1,70.43
High income,OWID_HIC,2022/1/2,70.48
High income,OWID_HIC,2022/1/3,70.54
High income,OWID_HIC,2022/1/4,70.61
High income,OWID_HIC,2022/1/5,70.68
High income,OWID_HIC,2022/1/6,70.75
High income,OWID_HIC,2022/1/7,70.84
High income,OWID_HIC,2022/1/8,70.9
High income,OWID_HIC,2022/1/9,70.93
High income,OWID_HIC,2022/1/10,71.06
High income,OWID_HIC,2022/1/11,71.13
High income,OWID_HIC,2022/1/12,71.22
High income,OWID_HIC,2022/1/13,71.28
High income,OWID_HIC,2022/1/14,71.36
High income,OWID_HIC,2022/1/15,71.39
High income,OWID_HIC,2022/1/16,71.43
High income,OWID_HIC,2022/1/17,71.49
High income,OWID_HIC,2022/1/18,71.55
High income,OWID_HIC,2022/1/19,71.61
High income,OWID_HIC,2022/1/20,71.67
High income,OWID_HIC,2022/1/21,71.72
High income,OWID_HIC,2022/1/22,71.76
High income,OWID_HIC,2022/1/23,71.79
High income,OWID_HIC,2022/1/24,71.84
High income,OWID_HIC,2022/1/25,71.9
High income,OWID_HIC,2022/1/26,71.96
High income,OWID_HIC,2022/1/27,72.01
High income,OWID_HIC,2022/1/28,72.07
High income,OWID_HIC,2022/1/29,72.11
High income,OWID_HIC,2022/1/30,72.14
High income,OWID_HIC,2022/1/31,72.19
High income,OWID_HIC,2022/2/1,72.24
High income,OWID_HIC,2022/2/2,72.28
High income,OWID_HIC,2022/2/3,72.33
High income,OWID_HIC,2022/2/4,72.39
High income,OWID_HIC,2022/2/5,72.43
High income,OWID_HIC,2022/2/6,72.47
High income,OWID_HIC,2022/2/7,72.52
High income,OWID_HIC,2022/2/8,72.57
High income,OWID_HIC,2022/2/9,72.62
High income,OWID_HIC,2022/2/10,72.66
High income,OWID_HIC,2022/2/11,72.71
High income,OWID_HIC,2022/2/12,72.75
High income,OWID_HIC,2022/2/13,72.78
High income,OWID_HIC,2022/2/14,72.81
High income,OWID_HIC,2022/2/15,72.85
High income,OWID_HIC,2022/2/16,72.93
High income,OWID_HIC,2022/2/17,72.96
High income,OWID_HIC,2022/2/18,73.01
High income,OWID_HIC,2022/2/19,73.03
High income,OWID_HIC,2022/2/20,73.06
High income,OWID_HIC,2022/2/21,73.09
High income,OWID_HIC,2022/2/22,73.12
High income,OWID_HIC,2022/2/23,73.15
High income,OWID_HIC,2022/2/24,73.19
High income,OWID_HIC,2022/2/25,73.22
High income,OWID_HIC,2022/2/26,73.24
High income,OWID_HIC,2022/2/27,73.27
High income,OWID_HIC,2022/2/28,73.3
High income,OWID_HIC,2022/3/1,73.32
High income,OWID_HIC,2022/3/2,73.34
High income,OWID_HIC,2022/3/3,73.39
High income,OWID_HIC,2022/3/4,73.42
High income,OWID_HIC,2022/3/5,73.43
High income,OWID_HIC,2022/3/6,73.45
High income,OWID_HIC,2022/3/7,73.47
High income,OWID_HIC,2022/3/8,73.49
High income,OWID_HIC,2022/3/9,73.5
High income,OWID_HIC,2022/3/10,73.59
High income,OWID_HIC,2022/3/11,73.61
High income,OWID_HIC,2022/3/12,73.62
High income,OWID_HIC,2022/3/13,73.64
High income,OWID_HIC,2022/3/14,73.65
High income,OWID_HIC,2022/3/15,73.67
High income,OWID_HIC,2022/3/16,73.7
High income,OWID_HIC,2022/3/17,73.72
High income,OWID_HIC,2022/3/18,73.74
High income,OWID_HIC,2022/3/19,73.75
High income,OWID_HIC,2022/3/20,73.77
High income,OWID_HIC,2022/3/21,73.79
High income,OWID_HIC,2022/3/22,73.8
High income,OWID_HIC,2022/3/23,73.83
High income,OWID_HIC,2022/3/24,73.85
High income,OWID_HIC,2022/3/25,73.86
High income,OWID_HIC,2022/3/26,73.88
High income,OWID_HIC,2022/3/27,73.89
High income,OWID_HIC,2022/3/28,73.9
High income,OWID_HIC,2022/3/29,73.92
High income,OWID_HIC,2022/3/30,73.94
High income,OWID_HIC,2022/3/31,73.97
High income,OWID_HIC,2022/4/1,73.98
High income,OWID_HIC,2022/4/2,73.99
High income,OWID_HIC,2022/4/3,74.04
High income,OWID_HIC,2022/4/4,74.09
High income,OWID_HIC,2022/4/5,74.1
High income,OWID_HIC,2022/4/6,74.12
High income,OWID_HIC,2022/4/7,74.13
High income,OWID_HIC,2022/4/8,74.15
High income,OWID_HIC,2022/4/9,74.15
High income,OWID_HIC,2022/4/10,74.16
High income,OWID_HIC,2022/4/11,74.17
Honduras,HND,2021/2/28,
Honduras,HND,2021/3/1,
Honduras,HND,2021/3/2,
Honduras,HND,2021/3/3,
Honduras,HND,2021/3/4,
Honduras,HND,2021/3/5,
Honduras,HND,2021/3/6,
Honduras,HND,2021/3/7,
Honduras,HND,2021/3/8,
Honduras,HND,2021/3/9,
Honduras,HND,2021/3/10,
Honduras,HND,2021/3/11,
Honduras,HND,2021/3/12,
Honduras,HND,2021/3/13,
Honduras,HND,2021/3/14,
Honduras,HND,2021/3/15,
Honduras,HND,2021/3/16,
Honduras,HND,2021/3/17,
Honduras,HND,2021/3/18,
Honduras,HND,2021/3/19,
Honduras,HND,2021/3/20,
Honduras,HND,2021/3/21,
Honduras,HND,2021/3/22,
Honduras,HND,2021/3/23,
Honduras,HND,2021/3/24,
Honduras,HND,2021/3/25,
Honduras,HND,2021/3/26,
Honduras,HND,2021/3/27,
Honduras,HND,2021/3/28,
Honduras,HND,2021/3/29,
Honduras,HND,2021/3/30,
Honduras,HND,2021/3/31,
Honduras,HND,2021/4/1,
Honduras,HND,2021/4/2,
Honduras,HND,2021/4/3,
Honduras,HND,2021/4/4,
Honduras,HND,2021/4/5,
Honduras,HND,2021/4/6,
Honduras,HND,2021/4/7,
Honduras,HND,2021/4/8,
Honduras,HND,2021/4/9,0.03
Honduras,HND,2021/4/10,
Honduras,HND,2021/4/11,
Honduras,HND,2021/4/12,
Honduras,HND,2021/4/13,
Honduras,HND,2021/4/14,
Honduras,HND,2021/4/15,
Honduras,HND,2021/4/16,
Honduras,HND,2021/4/17,
Honduras,HND,2021/4/18,
Honduras,HND,2021/4/19,
Honduras,HND,2021/4/20,
Honduras,HND,2021/4/21,
Honduras,HND,2021/4/22,
Honduras,HND,2021/4/23,
Honduras,HND,2021/4/24,
Honduras,HND,2021/4/25,
Honduras,HND,2021/4/26,
Honduras,HND,2021/4/27,
Honduras,HND,2021/4/28,
Honduras,HND,2021/4/29,
Honduras,HND,2021/4/30,
Honduras,HND,2021/5/1,
Honduras,HND,2021/5/2,
Honduras,HND,2021/5/3,
Honduras,HND,2021/5/4,
Honduras,HND,2021/5/5,
Honduras,HND,2021/5/6,
Honduras,HND,2021/5/7,
Honduras,HND,2021/5/8,
Honduras,HND,2021/5/9,
Honduras,HND,2021/5/10,
Honduras,HND,2021/5/11,
Honduras,HND,2021/5/12,
Honduras,HND,2021/5/13,
Honduras,HND,2021/5/14,
Honduras,HND,2021/5/15,0.06
Honduras,HND,2021/5/16,
Honduras,HND,2021/5/17,
Honduras,HND,2021/5/18,
Honduras,HND,2021/5/19,
Honduras,HND,2021/5/20,
Honduras,HND,2021/5/21,0.27
Honduras,HND,2021/5/22,
Honduras,HND,2021/5/23,
Honduras,HND,2021/5/24,
Honduras,HND,2021/5/25,
Honduras,HND,2021/5/26,
Honduras,HND,2021/5/27,
Honduras,HND,2021/5/28,
Honduras,HND,2021/5/29,
Honduras,HND,2021/5/30,
Honduras,HND,2021/5/31,
Honduras,HND,2021/6/1,
Honduras,HND,2021/6/2,0.56
Honduras,HND,2021/6/3,
Honduras,HND,2021/6/4,
Honduras,HND,2021/6/5,
Honduras,HND,2021/6/6,0.57
Honduras,HND,2021/6/7,
Honduras,HND,2021/6/8,
Honduras,HND,2021/6/9,
Honduras,HND,2021/6/10,0.57
Honduras,HND,2021/6/11,0.58
Honduras,HND,2021/6/12,
Honduras,HND,2021/6/13,0.58
Honduras,HND,2021/6/14,
Honduras,HND,2021/6/15,
Honduras,HND,2021/6/16,0.58
Honduras,HND,2021/6/17,0.58
Honduras,HND,2021/6/18,
Honduras,HND,2021/6/19,
Honduras,HND,2021/6/20,
Honduras,HND,2021/6/21,
Honduras,HND,2021/6/22,0.58
Honduras,HND,2021/6/23,
Honduras,HND,2021/6/24,0.58
Honduras,HND,2021/6/25,
Honduras,HND,2021/6/26,
Honduras,HND,2021/6/27,
Honduras,HND,2021/6/28,
Honduras,HND,2021/6/29,
Honduras,HND,2021/6/30,
Honduras,HND,2021/7/1,
Honduras,HND,2021/7/2,
Honduras,HND,2021/7/3,0.58
Honduras,HND,2021/7/4,
Honduras,HND,2021/7/5,
Honduras,HND,2021/7/6,
Honduras,HND,2021/7/7,0.67
Honduras,HND,2021/7/8,
Honduras,HND,2021/7/9,0.74
Honduras,HND,2021/7/10,
Honduras,HND,2021/7/11,
Honduras,HND,2021/7/12,0.79
Honduras,HND,2021/7/13,
Honduras,HND,2021/7/14,
Honduras,HND,2021/7/15,
Honduras,HND,2021/7/16,
Honduras,HND,2021/7/17,
Honduras,HND,2021/7/18,
Honduras,HND,2021/7/19,1.18
Honduras,HND,2021/7/20,
Honduras,HND,2021/7/21,
Honduras,HND,2021/7/22,
Honduras,HND,2021/7/23,1.72
Honduras,HND,2021/7/24,
Honduras,HND,2021/7/25,
Honduras,HND,2021/7/26,1.93
Honduras,HND,2021/7/27,
Honduras,HND,2021/7/28,
Honduras,HND,2021/7/29,
Honduras,HND,2021/7/30,
Honduras,HND,2021/7/31,
Honduras,HND,2021/8/1,
Honduras,HND,2021/8/2,
Honduras,HND,2021/8/3,3.31
Honduras,HND,2021/8/4,
Honduras,HND,2021/8/5,
Honduras,HND,2021/8/6,
Honduras,HND,2021/8/7,
Honduras,HND,2021/8/8,
Honduras,HND,2021/8/9,
Honduras,HND,2021/8/10,
Honduras,HND,2021/8/11,
Honduras,HND,2021/8/12,
Honduras,HND,2021/8/13,
Honduras,HND,2021/8/14,
Honduras,HND,2021/8/15,
Honduras,HND,2021/8/16,
Honduras,HND,2021/8/17,
Honduras,HND,2021/8/18,
Honduras,HND,2021/8/19,
Honduras,HND,2021/8/20,
Honduras,HND,2021/8/21,
Honduras,HND,2021/8/22,
Honduras,HND,2021/8/23,
Honduras,HND,2021/8/24,
Honduras,HND,2021/8/25,10.73
Honduras,HND,2021/8/26,
Honduras,HND,2021/8/27,
Honduras,HND,2021/8/28,
Honduras,HND,2021/8/29,13
Honduras,HND,2021/8/30,
Honduras,HND,2021/8/31,
Honduras,HND,2021/9/1,
Honduras,HND,2021/9/2,
Honduras,HND,2021/9/3,
Honduras,HND,2021/9/4,
Honduras,HND,2021/9/5,
Honduras,HND,2021/9/6,16.19
Honduras,HND,2021/9/7,
Honduras,HND,2021/9/8,
Honduras,HND,2021/9/9,16.79
Honduras,HND,2021/9/10,
Honduras,HND,2021/9/11,
Honduras,HND,2021/9/12,
Honduras,HND,2021/9/13,
Honduras,HND,2021/9/14,
Honduras,HND,2021/9/15,
Honduras,HND,2021/9/16,
Honduras,HND,2021/9/17,
Honduras,HND,2021/9/18,
Honduras,HND,2021/9/19,
Honduras,HND,2021/9/20,
Honduras,HND,2021/9/21,
Honduras,HND,2021/9/22,
Honduras,HND,2021/9/23,
Honduras,HND,2021/9/24,19.76
Honduras,HND,2021/9/25,
Honduras,HND,2021/9/26,
Honduras,HND,2021/9/27,
Honduras,HND,2021/9/28,
Honduras,HND,2021/9/29,
Honduras,HND,2021/9/30,
Honduras,HND,2021/10/1,24.16
Honduras,HND,2021/10/2,
Honduras,HND,2021/10/3,
Honduras,HND,2021/10/4,
Honduras,HND,2021/10/5,
Honduras,HND,2021/10/6,
Honduras,HND,2021/10/7,
Honduras,HND,2021/10/8,24.65
Honduras,HND,2021/10/9,
Honduras,HND,2021/10/10,
Honduras,HND,2021/10/11,
Honduras,HND,2021/10/12,
Honduras,HND,2021/10/13,
Honduras,HND,2021/10/14,
Honduras,HND,2021/10/15,25.22
Honduras,HND,2021/10/16,
Honduras,HND,2021/10/17,
Honduras,HND,2021/10/18,
Honduras,HND,2021/10/19,
Honduras,HND,2021/10/20,
Honduras,HND,2021/10/21,
Honduras,HND,2021/10/22,27.47
Honduras,HND,2021/10/23,
Honduras,HND,2021/10/24,
Honduras,HND,2021/10/25,
Honduras,HND,2021/10/26,
Honduras,HND,2021/10/27,
Honduras,HND,2021/10/28,
Honduras,HND,2021/10/29,29.5
Honduras,HND,2021/10/30,
Honduras,HND,2021/10/31,
